date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_22_normalized,smart_22_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw,gray_n
2015-09-26,S300Z5X7,ST4000DM000,4000787030016,0,112.0,47726712.0,,,99.0,0.0,100.0,1.0,100.0,0.0,75.0,32469999.0,,,100.0,806.0,100.0,0.0,,,100.0,1.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,67.0,33.0,100.0,0.0,100.0,0.0,94.0,12811.0,33.0,33.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,721.0,100.0,5442724904.0,100.0,906605677.0,,,,,,,,,,,-1
2015-09-26,W300BNT9,ST4000DM000,4000787030016,0,114.0,68691088.0,,,92.0,0.0,100.0,14.0,100.0,0.0,85.0,390051095.0,,,78.0,19276.0,100.0,0.0,,,100.0,14.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.0,1.0,80.0,20.0,100.0,0.0,100.0,3.0,72.0,56283.0,20.0,20.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,279791349549673.0,100.0,26889206260.0,100.0,260288938866.0,,,,,,,,,,,33
2015-09-26,Z302BMJP,ST4000DM000,4000787030016,0,118.0,172358144.0,,,92.0,0.0,100.0,8.0,100.0,0.0,84.0,334424872.0,,,94.0,5888.0,100.0,0.0,,,100.0,8.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,0.0,99.0,3548.0,21.0,21.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,5874.0,100.0,14554105467.0,100.0,110717870955.0,,,,,,,,,,,-1
2015-09-26,MJ0351YNG9TRZA,Hitachi HDS5C3030ALA630,3000592982016,0,100.0,0.0,136.0,104.0,142.0,565.0,100.0,13.0,100.0,0.0,100.0,0.0,122.0,37.0,97.0,24577.0,100.0,0.0,,,100.0,13.0,,,,,,,,,,,,,,,,,,,,,100.0,162.0,100.0,162.0,214.0,28.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
2015-09-26,MJ1321YNG0JPKA,Hitachi HDS5C3030ALA630,3000592982016,0,100.0,0.0,100.0,0.0,127.0,527.0,100.0,34.0,100.0,0.0,100.0,0.0,100.0,0.0,95.0,36170.0,100.0,0.0,,,100.0,34.0,,,,,,,,,,,,,,,,,,,,,99.0,1405.0,99.0,1405.0,253.0,23.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
2015-09-26,S300Z6T5,ST4000DM000,4000787030016,0,120.0,242479904.0,,,98.0,0.0,100.0,2.0,100.0,0.0,81.0,126558168.0,,,97.0,3201.0,100.0,0.0,,,100.0,2.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,76.0,24.0,100.0,0.0,100.0,0.0,90.0,20583.0,24.0,24.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,3103.0,100.0,16428451856.0,100.0,1755960135.0,,,,,,,,,,,-1
2015-09-26,PL1331LAGSMPSH,HGST HMS5C4040ALE640,4000787030016,0,100.0,0.0,132.0,108.0,100.0,435.0,100.0,6.0,100.0,0.0,100.0,0.0,115.0,41.0,99.0,10256.0,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,,,,,,,,,100.0,121.0,100.0,121.0,193.0,31.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
2015-09-26,W3009RDE,ST4000DM000,4000787030016,0,113.0,55715672.0,,,93.0,0.0,100.0,7.0,100.0,0.0,87.0,605288274.0,,,78.0,19861.0,100.0,0.0,,,100.0,7.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,92.0,8.0,75.0,25.0,100.0,0.0,100.0,2.0,85.0,31984.0,25.0,25.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,103852309236987.0,100.0,28501310584.0,100.0,151547847184.0,,,,,,,,,,,-1
2015-09-26,MK0331YHGSVJPA,Hitachi HDS723030ALA640,3000592982016,0,100.0,0.0,136.0,82.0,119.0,649.0,100.0,18.0,100.0,0.0,100.0,0.0,135.0,26.0,96.0,32352.0,100.0,0.0,,,100.0,18.0,,,,,,,,,,,,,,,,,,,,,100.0,20.0,100.0,20.0,214.0,28.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
2015-09-26,Z300VGAH,ST4000DM000,4000787030016,0,118.0,172617152.0,,,91.0,0.0,100.0,19.0,100.0,0.0,88.0,710139366.0,,,85.0,13958.0,100.0,0.0,,,100.0,19.0,,,,,,,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,99.0,1.0,69.0,31.0,100.0,0.0,100.0,2.0,75.0,50545.0,31.0,31.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,13759.0,100.0,20312284002.0,100.0,66452972789.0,,,,,,,,,,,-1
