date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_22_normalized,smart_22_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw,gray_n
2015-09-26,PL1331LAGSETSH,HGST HMS5C4040ALE640,4000787030016,0,100.0,0.0,133.0,104.0,123.0,568.0,100.0,24.0,100.0,0.0,100.0,0.0,113.0,42.0,99.0,10777.0,100.0,0.0,,,100.0,22.0,,,,,,,,,,,,,,,,,,,,,100.0,254.0,100.0,254.0,240.0,25.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
2015-09-26,Z3029F54,ST4000DM000,4000787030016,0,117.0,150646744.0,,,98.0,0.0,100.0,2.0,100.0,0.0,84.0,242918567.0,,,94.0,5553.0,100.0,0.0,,,100.0,2.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,84.0,16.0,100.0,0.0,100.0,0.0,80.0,41469.0,16.0,16.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,5413.0,100.0,25037715576.0,100.0,29279509538.0,,,,,,,,,,,-1
2015-09-26,JK11A8B9J7YREF,Hitachi HDS722020ALA330,2000398934016,0,95.0,524297.0,100.0,0.0,118.0,615.0,100.0,30.0,100.0,0.0,100.0,0.0,100.0,0.0,95.0,40605.0,100.0,0.0,,,100.0,30.0,,,,,,,,,,,,,,,,,,,,,100.0,977.0,100.0,977.0,253.0,22.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
2015-09-26,PL1331LAGRKKDH,HGST HMS5C4040ALE640,4000787030016,0,100.0,0.0,134.0,100.0,100.0,429.0,100.0,7.0,100.0,0.0,100.0,0.0,115.0,41.0,99.0,10592.0,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,,,,,,,,,100.0,159.0,100.0,159.0,193.0,31.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
2015-09-26,Z3025PZV,ST4000DM000,4000787030016,0,117.0,130073056.0,,,96.0,0.0,100.0,4.0,100.0,0.0,85.0,364135731.0,,,93.0,6960.0,100.0,0.0,,,100.0,4.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,74.0,26.0,100.0,0.0,100.0,0.0,97.0,6703.0,26.0,26.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,6691.0,100.0,26923045564.0,100.0,119539088408.0,,,,,,,,,,,-1
2015-09-26,Z30149JB,ST4000DM000,4000787030016,0,120.0,240225160.0,,,96.0,0.0,100.0,4.0,100.0,0.0,78.0,64552367.0,,,85.0,13162.0,100.0,0.0,,,100.0,4.0,,,,,,,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,94.0,6.0,72.0,28.0,100.0,0.0,100.0,3.0,100.0,997.0,28.0,28.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,155297427501924.0,100.0,20234779060.0,100.0,180206577413.0,,,,,,,,,,,-1
2015-09-26,PL1311LAG334AH,Hitachi HDS5C4040ALE630,4000787030016,0,100.0,0.0,136.0,95.0,149.0,507.0,100.0,12.0,100.0,0.0,100.0,0.0,111.0,43.0,97.0,21651.0,100.0,0.0,,,100.0,12.0,,,,,,,,,,,,,,,,,,,,,100.0,18.0,100.0,18.0,253.0,21.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
2015-09-26,W3006204,ST4000DM000,4000787030016,0,117.0,117480472.0,,,91.0,0.0,100.0,20.0,100.0,0.0,84.0,294739478.0,,,79.0,18562.0,100.0,0.0,,,100.0,20.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,93.0,7.0,81.0,19.0,100.0,0.0,100.0,4.0,49.0,103132.0,19.0,19.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,34913789167316.0,100.0,29391519288.0,100.0,280288489131.0,,,,,,,,,,,-1
2015-09-26,MK0311YHG2Y65A,Hitachi HDS723030ALA640,3000592982016,0,100.0,0.0,100.0,0.0,125.0,618.0,100.0,21.0,100.0,0.0,100.0,0.0,100.0,0.0,95.0,38040.0,100.0,0.0,,,100.0,21.0,,,,,,,,,,,,,,,,,,,,,99.0,1561.0,99.0,1561.0,253.0,22.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
2015-09-26,Z302EQSG,ST4000DM000,4000787030016,0,105.0,7388824.0,,,93.0,0.0,100.0,7.0,100.0,0.0,84.0,245939952.0,,,94.0,5548.0,100.0,0.0,,,100.0,7.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,84.0,16.0,100.0,0.0,100.0,0.0,80.0,41163.0,16.0,16.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,5406.0,100.0,25170683816.0,100.0,7846666740.0,,,,,,,,,,,-1
