date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_22_normalized,smart_22_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw,gray_n
2015-09-26,MJ1321YNG0E3RA,Hitachi HDS5C3030ALA630,3000592982016,0,100.0,0.0,100.0,0.0,130.0,565.0,100.0,17.0,100.0,0.0,100.0,0.0,100.0,0.0,95.0,36192.0,100.0,0.0,,,100.0,17.0,,,,,,,,,,,,,,,,,,,,,99.0,1339.0,99.0,1339.0,214.0,28.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
2015-09-26,MJ0351YNG9KWRA,Hitachi HDS5C3030ALA630,3000592982016,0,100.0,0.0,136.0,103.0,142.0,550.0,100.0,17.0,100.0,0.0,100.0,0.0,124.0,36.0,97.0,25243.0,100.0,0.0,,,100.0,17.0,,,,,,,,,,,,,,,,,,,,,100.0,219.0,100.0,219.0,187.0,32.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
2015-09-26,PL1331LAGSLKTH,HGST HMS5C4040ALE640,4000787030016,0,100.0,0.0,136.0,95.0,100.0,0.0,100.0,4.0,100.0,0.0,100.0,0.0,113.0,42.0,99.0,11169.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,,,,,100.0,67.0,100.0,67.0,250.0,24.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
2015-09-26,W3004YF4,ST4000DM000,4000787030016,0,117.0,127926192.0,,,91.0,0.0,100.0,14.0,100.0,0.0,87.0,501399337.0,,,79.0,18571.0,100.0,0.0,,,100.0,14.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,94.0,6.0,85.0,15.0,100.0,0.0,100.0,2.0,87.0,27228.0,15.0,15.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,60567628826636.0,100.0,24483948584.0,100.0,158300376915.0,,,,,,,,,,,-1
2015-09-26,Z4D07KZZ,ST6000DX000,6001175126016,0,114.0,72045618.0,,,89.0,0.0,100.0,9.0,100.0,0.0,87.0,508427161.0,,,95.0,5048.0,100.0,0.0,,,100.0,8.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,97.0,3.0,73.0,27.0,99.0,2242.0,100.0,0.0,100.0,259.0,27.0,27.0,65.0,72045618.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,163144332743607.0,100.0,20522599301.0,100.0,55119975716.0,,,,,,,,,,,-1
2015-09-26,W300J602,ST4000DM000,4000787030016,0,102.0,4653120.0,,,92.0,0.0,100.0,9.0,100.0,0.0,84.0,298036153.0,,,80.0,17932.0,100.0,0.0,,,100.0,9.0,,,,,,,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,81.0,19.0,100.0,0.0,100.0,3.0,96.0,8994.0,19.0,19.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,17883.0,100.0,25827005566.0,100.0,130500031172.0,,,,,,,,,,,-1
2015-09-26,S30117E6,ST4000DM000,4000787030016,0,116.0,106813696.0,,,99.0,0.0,100.0,1.0,100.0,0.0,81.0,165405199.0,,,96.0,3874.0,100.0,0.0,,,100.0,1.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,81.0,19.0,100.0,0.0,100.0,0.0,92.0,17783.0,19.0,19.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,3753.0,100.0,19230828664.0,100.0,5804496403.0,,,,,,,,,,,-1
2015-09-26,W300G9TC,ST4000DM000,4000787030016,0,118.0,177508744.0,,,95.0,0.0,100.0,5.0,100.0,0.0,85.0,358467761.0,,,82.0,16510.0,100.0,0.0,,,100.0,5.0,,,,,,,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,99.0,1.0,68.0,32.0,100.0,0.0,100.0,1.0,99.0,2208.0,32.0,32.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,255838316937295.0,100.0,25271358768.0,100.0,123897459518.0,,,,,,,,,,,-1
2015-09-26,W300460J,ST4000DM000,4000787030016,0,117.0,120065512.0,,,92.0,0.0,100.0,25.0,100.0,0.0,82.0,198034983.0,,,80.0,17926.0,100.0,0.0,,,100.0,25.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,80.0,20.0,100.0,0.0,100.0,15.0,43.0,115176.0,20.0,20.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,17437.0,100.0,24230981327.0,100.0,138387448263.0,,,,,,,,,,,-1
2015-09-26,S300XP6J,ST4000DM000,4000787030016,0,119.0,209453864.0,,,97.0,0.0,100.0,3.0,100.0,0.0,85.0,357877633.0,,,94.0,6007.0,100.0,0.0,,,100.0,3.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,100.0,0.0,99.0,3177.0,23.0,23.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,5996.0,100.0,15070279049.0,100.0,117439603915.0,,,,,,,,,,,-1
