date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_22_normalized,smart_22_raw,smart_177_normalized,smart_177_raw,smart_179_normalized,smart_179_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_235_normalized,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw
2018-01-15,176FT028T,TOSHIBA MQ01ABF050M,500107862016,0,100.0,0.0,100.0,0.0,100.0,1496.0,100.0,3.0,100.0,0.0,100.0,0.0,100.0,0.0,88.0,5105.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1.0,100.0,0.0,100.0,1997.0,100.0,33.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,100.0,0.0,88.0,5098.0,100.0,0.0,100.0,0.0,,,100.0,263.0,,,100.0,0.0,,,,,,,,,,,,,,
2018-02-09,PL2331LAHDGHHJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,0.0,134.0,100.0,100.0,0.0,100.0,4.0,100.0,0.0,100.0,0.0,113.0,42.0,98.0,15873.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,88.0,100.0,88.0,250.0,24.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-26,PL1331LAHDY25H,HGST HMS5C4040BLE640,4000787030016,0,100.0,0.0,134.0,100.0,100.0,0.0,100.0,3.0,100.0,0.0,100.0,0.0,113.0,42.0,99.0,7042.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,3.0,100.0,3.0,193.0,31.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,PL2331LAGMLKPJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,0.0,133.0,104.0,140.0,556.0,100.0,10.0,100.0,0.0,100.0,0.0,113.0,42.0,96.0,31783.0,100.0,0.0,,,100.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,107.0,100.0,107.0,253.0,23.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-13,Z302DJVT,ST4000DM000,4000787030016,0,114.0,60869816.0,,,96.0,0.0,100.0,4.0,100.0,0.0,81.0,138001619.0,,,70.0,27125.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,80.0,20.0,100.0,0.0,100.0,0.0,74.0,53188.0,20.0,20.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,26946.0,100.0,50108071656.0,100.0,73530292234.0,,,,,,,,,,
2018-02-22,S300ZQ6E,ST4000DM000,4000787030016,0,111.0,37675696.0,,,92.0,0.0,100.0,11.0,100.0,0.0,89.0,929770625.0,,,77.0,20685.0,100.0,0.0,,,100.0,11.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,76.0,24.0,100.0,0.0,100.0,0.0,96.0,8065.0,24.0,24.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,20608.0,100.0,43392241286.0,100.0,97064082489.0,,,,,,,,,,
2018-02-02,PL2331LAH3HMUJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,0.0,134.0,102.0,100.0,431.0,100.0,7.0,100.0,0.0,100.0,0.0,113.0,42.0,98.0,16084.0,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,279.0,100.0,279.0,176.0,34.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-28,PL2331LAHDE5PJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,0.0,134.0,100.0,100.0,446.0,100.0,6.0,100.0,0.0,100.0,0.0,113.0,42.0,99.0,7181.0,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,92.0,100.0,92.0,176.0,34.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-01,ZCH07VQ5,ST12000NM0007,12000138625024,0,78.0,70591520.0,,,96.0,0.0,100.0,3.0,100.0,0.0,76.0,37901143.0,,,99.0,1119.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,65.0,35.0,,,100.0,2.0,99.0,2140.0,35.0,35.0,78.0,70591520.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,319.0,100.0,3987440784.0,100.0,2675107918.0,,,,,,,,,,
2018-02-18,Z305HRJ4,ST4000DM000,4000787030016,0,117.0,119574920.0,,,93.0,0.0,100.0,7.0,100.0,0.0,88.0,776099030.0,,,81.0,16891.0,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,100.0,0.0,98.0,4413.0,23.0,23.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,16843.0,100.0,35543844440.0,100.0,61385251631.0,,,,,,,,,,
2018-02-11,W300KTH8,ST4000DM000,4000787030016,0,117.0,151041392.0,,,92.0,0.0,100.0,26.0,100.0,0.0,84.0,291627115.0,,,58.0,37438.0,100.0,0.0,,,100.0,26.0,,,,,,,,,,,,,,,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,81.0,19.0,100.0,0.0,100.0,5.0,97.0,7672.0,19.0,19.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,37389.0,100.0,34210222344.0,100.0,272846000311.0,,,,,,,,,,
2018-01-08,W4J191NM,ST4000DM001,4000787030016,0,111.0,35135656.0,,,91.0,0.0,100.0,11.0,100.0,0.0,85.0,4661181027.0,,,94.0,5278.0,100.0,0.0,,,100.0,11.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,6.0,92.0,16775.0,30.0,30.0,111.0,35135656.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,5128.0,100.0,9262205440.0,100.0,17288786659.0,,,,,,,,,,
2018-01-31,ZA180YN2,ST8000NM0055,8001563222016,0,80.0,108221184.0,,,95.0,0.0,100.0,4.0,100.0,0.0,89.0,715358298.0,,,96.0,3894.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,76.0,24.0,99.0,3599.0,100.0,6.0,100.0,986.0,24.0,24.0,80.0,108221184.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,3882.0,100.0,26684654704.0,100.0,34584684318.0,,,,,,,,,,
2018-02-10,PL2331LAGU9HGJ,HGST HMS5C4040ALE640,4000787030016,0,100.0,0.0,134.0,103.0,100.0,441.0,100.0,7.0,100.0,0.0,100.0,0.0,113.0,42.0,97.0,26766.0,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,348.0,100.0,348.0,222.0,27.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-28,Z3010C09,ST4000DM000,4000787030016,0,118.0,193080008.0,,,92.0,0.0,100.0,13.0,100.0,0.0,78.0,62013491.0,,,66.0,30006.0,100.0,0.0,,,100.0,13.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,93.0,7.0,82.0,18.0,100.0,0.0,100.0,2.0,59.0,82248.0,18.0,18.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,29422.0,100.0,25691687320.0,100.0,158522876749.0,,,,,,,,,,
2018-02-17,ZA172F5E,ST8000NM0055,8001563222016,0,77.0,46813088.0,,,98.0,0.0,100.0,2.0,100.0,0.0,93.0,1890676565.0,,,94.0,5406.0,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,99.0,3448.0,100.0,42.0,100.0,822.0,31.0,31.0,77.0,46813088.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,5382.0,100.0,22374993280.0,100.0,25428347034.0,,,,,,,,,,
2018-03-07,ZCH0CKAM,ST12000NM0007,12000138625024,0,79.0,74897056.0,,,96.0,0.0,100.0,3.0,100.0,0.0,83.0,213701557.0,,,99.0,1727.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,79.0,21.0,,,100.0,5.0,100.0,613.0,21.0,21.0,79.0,74897056.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,1458.0,100.0,18436507752.0,100.0,18992040694.0,,,,,,,,,,
2018-02-09,S2ZYJ9GGB02032,ST500LM012 HN,500107862016,0,100.0,17.0,252.0,0.0,95.0,1790.0,100.0,6.0,252.0,0.0,252.0,0.0,252.0,0.0,100.0,16973.0,252.0,0.0,100.0,212.0,100.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,252.0,0.0,252.0,0.0,,,64.0,23.0,100.0,0.0,252.0,0.0,252.0,0.0,252.0,0.0,200.0,0.0,100.0,177826.0,,,,,,,100.0,212.0,,,1.0,1714552.0,,,,,,,,,,,,,,,,,,,,
2018-03-19,ZCH06XAQ,ST12000NM0007,12000138625024,0,83.0,186308768.0,,,99.0,0.0,100.0,1.0,100.0,0.0,87.0,513220857.0,,,96.0,3732.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,71.0,29.0,,,100.0,22.0,100.0,449.0,29.0,29.0,83.0,186308768.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,3571.0,100.0,33258751160.0,100.0,40658070236.0,,,,,,,,,,
2018-03-02,ZA14ESYL,ST8000NM0055,8001563222016,0,84.0,241243736.0,,,94.0,0.0,100.0,5.0,100.0,0.0,92.0,1428475610.0,,,91.0,8311.0,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,68.0,32.0,96.0,8723.0,100.0,14.0,99.0,3367.0,32.0,32.0,84.0,241243736.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,8292.0,100.0,36945917824.0,100.0,63348636568.0,,,,,,,,,,
2018-03-17,PL2331LAGMDH7J,HGST HMS5C4040BLE640,4000787030016,0,100.0,0.0,133.0,104.0,100.0,452.0,100.0,8.0,100.0,0.0,100.0,0.0,113.0,42.0,96.0,34808.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,232.0,100.0,232.0,214.0,28.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,PL1331LAHBZ8HH,HGST HMS5C4040BLE640,4000787030016,0,100.0,0.0,134.0,102.0,100.0,0.0,100.0,4.0,100.0,0.0,100.0,0.0,113.0,42.0,99.0,7814.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,4.0,100.0,4.0,214.0,28.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-08,ZA10Y8QH,ST8000DM002,8001563222016,0,82.0,155677448.0,,,92.0,0.0,100.0,4.0,100.0,0.0,91.0,1368832592.0,,,83.0,15663.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,75.0,25.0,100.0,0.0,100.0,38.0,100.0,297.0,25.0,25.0,1.0,155677448.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,15658.0,100.0,32997464536.0,100.0,71439012140.0,,,,,,,,,,
2018-02-23,Z305GVE1,ST4000DM000,4000787030016,0,117.0,134571992.0,,,93.0,0.0,100.0,7.0,100.0,0.0,88.0,797215090.0,,,81.0,17043.0,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,0.0,100.0,0.0,98.0,4303.0,22.0,22.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,16995.0,100.0,36297085144.0,100.0,65923181605.0,,,,,,,,,,
2018-03-26,ZA1842LV,ST8000NM0055,8001563222016,0,75.0,32330368.0,,,98.0,0.0,100.0,2.0,100.0,0.0,90.0,1008651686.0,,,95.0,4904.0,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,63.0,37.0,97.0,6530.0,100.0,5.0,99.0,3672.0,37.0,37.0,75.0,32330368.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,4886.0,100.0,28333029184.0,100.0,41721976850.0,,,,,,,,,,
2018-02-23,ZCH06E2P,ST12000NM0007,12000138625024,0,72.0,14727840.0,,,98.0,0.0,100.0,2.0,100.0,0.0,84.0,251940438.0,,,98.0,2554.0,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,64.0,36.0,,,100.0,33.0,100.0,370.0,36.0,36.0,72.0,14727840.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,2447.0,100.0,19505868256.0,100.0,18350712916.0,,,,,,,,,,
2018-02-28,ZA18BTQF,ST8000NM0055,8001563222016,0,84.0,226130960.0,,,98.0,0.0,100.0,2.0,100.0,0.0,89.0,781202162.0,,,96.0,4294.0,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,47.0,107417.0,100.0,3.0,100.0,1715.0,31.0,31.0,84.0,226130960.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,4260.0,100.0,26815383912.0,100.0,51664024650.0,,,,,,,,,,
2018-01-08,PL2311LAG1DN7C,Hitachi HDS5C4040ALE630,4000787030016,0,100.0,0.0,134.0,101.0,129.0,561.0,100.0,16.0,100.0,0.0,100.0,0.0,113.0,42.0,94.0,43145.0,100.0,0.0,,,100.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,18.0,100.0,18.0,250.0,24.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-24,ZCH0CJ05,ST12000NM0007,12000138625024,0,77.0,55278368.0,,,98.0,0.0,100.0,2.0,100.0,0.0,79.0,87901631.0,,,99.0,1737.0,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,65.0,35.0,,,100.0,44.0,100.0,144.0,35.0,35.0,77.0,55278368.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,1700.0,100.0,8104866912.0,100.0,6842999516.0,,,,,,,,,,
2018-03-31,ZA140NDP,ST8000DM002,8001563222016,0,83.0,209873800.0,,,94.0,0.0,100.0,3.0,100.0,0.0,94.0,2298674165.0,,,89.0,10465.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,66.0,34.0,95.0,11913.0,100.0,0.0,96.0,8275.0,34.0,34.0,1.0,209873800.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,10399.0,100.0,41071825784.0,100.0,68559398792.0,,,,,,,,,,
2018-01-28,ZA1894JZ,ST8000NM0055,8001563222016,0,82.0,159177048.0,,,94.0,0.0,100.0,5.0,100.0,0.0,90.0,966531143.0,,,95.0,4826.0,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,76.0,24.0,99.0,2606.0,100.0,7.0,99.0,2357.0,24.0,24.0,82.0,159177048.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,4804.0,100.0,26633339240.0,100.0,39786441752.0,,,,,,,,,,
2018-01-18,Z4D04C23,ST6000DX000,6001175126016,0,111.0,36205800.0,,,89.0,0.0,100.0,11.0,100.0,0.0,85.0,18535065649.0,,,72.0,24573.0,100.0,0.0,,,100.0,10.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,83.0,17.0,79.0,21.0,91.0,19781.0,100.0,0.0,9.0,183597.0,21.0,21.0,66.0,36205800.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,218248763170049.0,100.0,41568197480.0,100.0,76472792565.0,,,,,,,,,,
2018-03-25,Z3016S3G,ST4000DM000,4000787030016,0,117.0,154534272.0,,,91.0,0.0,100.0,14.0,100.0,0.0,79.0,92303299.0,,,60.0,35383.0,100.0,0.0,,,100.0,14.0,,,,,,,,,,,,,,,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,92.0,8.0,72.0,28.0,100.0,0.0,100.0,1.0,82.0,36868.0,28.0,28.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,35256.0,100.0,28492399080.0,100.0,246309296548.0,,,,,,,,,,
2018-01-05,ZA12KEE3,ST8000DM002,8001563222016,0,71.0,14045888.0,,,94.0,0.0,100.0,3.0,100.0,0.0,95.0,3176275368.0,,,86.0,12765.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,60.0,40.0,95.0,11916.0,100.0,0.0,98.0,5987.0,40.0,40.0,1.0,14045888.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,12714.0,100.0,46553985760.0,100.0,69527078092.0,,,,,,,,,,
2018-03-25,Z300GZE9,ST4000DM000,4000787030016,0,116.0,111799552.0,,,92.0,0.0,100.0,12.0,100.0,0.0,85.0,371438194.0,,,54.0,41139.0,100.0,0.0,,,100.0,12.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,96.0,4.0,79.0,21.0,100.0,0.0,100.0,2.0,88.0,25146.0,21.0,21.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,41046.0,100.0,34906185016.0,100.0,308094660263.0,,,,,,,,,,
2018-02-17,ZA14EXE1,ST8000NM0055,8001563222016,0,79.0,86061968.0,,,95.0,0.0,100.0,4.0,100.0,0.0,92.0,1612743470.0,,,91.0,8001.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,57.0,43.0,87.0,26156.0,100.0,8.0,99.0,3770.0,43.0,43.0,79.0,86061968.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,7989.0,100.0,36552712320.0,100.0,62691514030.0,,,,,,,,,,
2018-01-22,Z304GAQL,ST4000DM000,4000787030016,0,117.0,147018280.0,,,97.0,0.0,100.0,3.0,100.0,0.0,78.0,64497962.0,,,98.0,2427.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,99.0,1.0,100.0,0.0,100.0,0.0,74.0,26.0,100.0,0.0,100.0,0.0,100.0,39.0,26.0,26.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,2427.0,100.0,9853263400.0,100.0,29175863079.0,,,,,,,,,,
2018-01-07,Z302A0RN,ST4000DM000,4000787030016,0,120.0,244107152.0,,,91.0,0.0,100.0,15.0,100.0,0.0,89.0,933403380.0,,,71.0,25970.0,100.0,0.0,,,100.0,15.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,1.0,100.0,0.0,75.0,25.0,100.0,0.0,100.0,0.0,1.0,258936.0,25.0,25.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,24200.0,100.0,23277564710.0,100.0,260963752550.0,,,,,,,,,,
2018-03-31,ZGY001Q8,ST4000DM005,4000787030016,0,75.0,29666744.0,,,99.0,0.0,100.0,2.0,100.0,0.0,81.0,141129906.0,,,98.0,2502.0,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,82.0,18.0,100.0,0.0,100.0,97.0,100.0,126.0,18.0,18.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,118708601096635.0,100.0,9070374456.0,100.0,14056222900.0,,,,,,,,,,
2018-02-28,ZA14EVE2,ST8000NM0055,8001563222016,0,78.0,63356256.0,,,96.0,0.0,100.0,3.0,100.0,0.0,92.0,1610568112.0,,,91.0,8260.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,59.0,82772.0,100.0,8.0,99.0,3446.0,35.0,35.0,78.0,63356256.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,8247.0,100.0,36376403640.0,100.0,61820064748.0,,,,,,,,,,
2018-02-10,Z300PMC7,ST4000DM000,4000787030016,0,106.0,10600848.0,,,91.0,0.0,100.0,21.0,100.0,0.0,83.0,225233009.0,,,58.0,37604.0,100.0,0.0,,,100.0,21.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,10.0,79.0,43216.0,28.0,28.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,37348.0,100.0,31515676056.0,100.0,334221116173.0,,,,,,,,,,
2018-02-20,Z305FFTF,ST4000DM000,4000787030016,0,114.0,83760480.0,,,93.0,0.0,100.0,7.0,100.0,0.0,88.0,773407040.0,,,80.0,17810.0,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,0.0,96.0,9900.0,30.0,30.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,17727.0,100.0,36664330072.0,100.0,85225457984.0,,,,,,,,,,
2018-01-14,Z304DSNC,ST4000DM000,4000787030016,0,119.0,228588736.0,,,96.0,0.0,100.0,4.0,100.0,0.0,81.0,139627342.0,,,96.0,4229.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,75.0,25.0,100.0,0.0,100.0,0.0,94.0,13717.0,25.0,25.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,4176.0,100.0,8202639315.0,100.0,5677264208.0,,,,,,,,,,
2018-02-02,ZA189K61,ST8000NM0055,8001563222016,0,66.0,4068656.0,,,98.0,0.0,100.0,2.0,100.0,0.0,89.0,715051953.0,,,96.0,3658.0,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,62.0,38.0,96.0,8779.0,100.0,8.0,99.0,2141.0,38.0,38.0,66.0,4068656.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,3634.0,100.0,25543220368.0,100.0,32650636890.0,,,,,,,,,,
2018-01-11,S301F73K,ST4000DM000,4000787030016,0,115.0,100239728.0,,,97.0,0.0,100.0,3.0,100.0,0.0,90.0,972596498.0,,,77.0,20692.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,74.0,26.0,100.0,0.0,100.0,0.0,94.0,13658.0,26.0,26.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,20441.0,100.0,45691414968.0,100.0,56162110797.0,,,,,,,,,,
2018-03-12,ZCH0701J,ST12000NM0007,12000138625024,0,73.0,19208064.0,,,89.0,0.0,100.0,9.0,100.0,0.0,84.0,238168447.0,,,97.0,3179.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,56.0,44.0,,,100.0,1.0,99.0,3234.0,44.0,44.0,73.0,19208064.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,1628.0,100.0,16279418016.0,100.0,24267261092.0,,,,,,,,,,
